:START_ID,:END_ID,relationship_type,iou:float,from_fraction:float,to_fraction:float,year_from:int,year_to:int,:TYPE
CD_ON_Huron_E,CD_ON_Huron,WITHIN,0.3263,1.0,0.3263,1911,1921,P134_continued
CD_ON_Huron_S,CD_ON_Huron,WITHIN,0.3638,1.0,0.3638,1911,1921,P134_continued
CD_ON_Huron_W-O,CD_ON_Huron,WITHIN,0.3098,1.0,0.3098,1911,1921,P134_continued
CD_ON_Kent_E,CD_ON_Kent,WITHIN,0.4357,1.0,0.4357,1911,1921,P134_continued
CD_ON_Kent_W-O,CD_ON_Kent,WITHIN,0.5033,1.0,0.5033,1911,1921,P134_continued
CD_ON_Kingston,CD_ON_Frontenac,WITHIN,0.0022,1.0,0.0022,1911,1921,P134_continued
CD_ON_Lambton_East,CD_ON_Lambton,WITHIN,0.5097,1.0,0.5097,1911,1921,P134_continued
CD_ON_Lanark_N,CD_ON_Lanark,WITHIN,0.5116,1.0,0.5116,1911,1921,P134_continued
CD_ON_Lanark_S,CD_ON_Lanark,WITHIN,0.4869,1.0,0.4869,1911,1921,P134_continued
CD_ON_Leeds,CD_ON_Leeds,WITHIN,0.6881,1.0,0.6881,1911,1921,P134_continued
CD_ON_Lennox_&_Addington,CD_ON_Lennox,CONTAINS,0.27,0.27,1.0,1911,1921,P134_continued
CD_ON_Lennox_&_Addington,CD_ON_Addington,CONTAINS,0.7146,0.7146,1.0,1911,1921,P134_continued
CD_ON_Lincoln,CD_ON_Lincoln,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_London,CD_ON_Middlesex,WITHIN,0.0085,1.0,0.0085,1911,1921,P134_continued
CD_ON_Middlesex_E,CD_ON_Middlesex,WITHIN,0.3381,1.0,0.3381,1911,1921,P134_continued
CD_ON_Middlesex_N,CD_ON_Middlesex,WITHIN,0.3459,1.0,0.3459,1911,1921,P134_continued
CD_ON_Middlesex_W-O,CD_ON_Middlesex,WITHIN,0.3074,1.0,0.3074,1911,1921,P134_continued
CD_ON_Muskoka,CD_ON_Muskoka,SAME_AS,0.9847,0.9847,1.0,1911,1921,P134_continued
CD_ON_Nipissing,CD_ON_Nipissing,CONTAINS,0.3951,0.3965,0.9914,1911,1921,P134_continued
CD_ON_Norfolk,CD_ON_Norfolk,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Northumber_Land_E,CD_ON_Northumberland,WITHIN,0.5885,0.9955,0.5901,1911,1921,P134_continued
CD_ON_Northumber_Land_W-O,CD_ON_Northumberland,WITHIN,0.3665,1.0,0.3665,1911,1921,P134_continued
CD_ON_Ontario_N,CD_ON_Ontario,WITHIN,0.6093,1.0,0.6093,1911,1921,P134_continued
CD_ON_Ontario_S,CD_ON_Ontario,WITHIN,0.3907,1.0,0.3907,1911,1921,P134_continued
CD_ON_Ottawa_City-Cité_Pt,CD_ON_Carleton,WITHIN,0.0055,1.0,0.0055,1911,1921,P134_continued
CD_ON_Oxford_N,CD_ON_Oxford,WITHIN,0.5421,1.0,0.5421,1911,1921,P134_continued
CD_ON_Oxford_S,CD_ON_Oxford,WITHIN,0.4579,1.0,0.4579,1911,1921,P134_continued
CD_ON_Parry_Sound,CD_ON_Parry_Sound,WITHIN,0.9773,0.9837,0.9935,1911,1921,P134_continued
CD_ON_Peel,CD_ON_Peel,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Perth_N,CD_ON_Perth,WITHIN,0.5069,1.0,0.5069,1911,1921,P134_continued
CD_ON_Perth_S,CD_ON_Perth,WITHIN,0.4931,1.0,0.4931,1911,1921,P134_continued
CD_ON_Peterborough_E,CD_ON_Peterborough,WITHIN,0.6271,1.0,0.6271,1911,1921,P134_continued
CD_ON_Prescott,CD_ON_Prescott,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Prince_Edward,CD_ON_Prince_Edward,CONTAINS,0.9206,0.9206,1.0,1911,1921,P134_continued
CD_ON_Renfrew_N,CD_ON_Renfrew,WITHIN,0.357,1.0,0.357,1911,1921,P134_continued
CD_ON_Renfrew_S,CD_ON_Renfrew,WITHIN,0.5478,1.0,0.5478,1911,1921,P134_continued
CD_ON_Russell,CD_ON_Russell,CONTAINS,0.5887,0.5887,1.0,1911,1921,P134_continued
CD_ON_Simcoe_E,CD_ON_Simcoe,WITHIN,0.338,1.0,0.338,1911,1921,P134_continued
CD_ON_Simcoe_N,CD_ON_Simcoe,WITHIN,0.3387,1.0,0.3387,1911,1921,P134_continued
CD_ON_Simcoe_S,CD_ON_Simcoe,WITHIN,0.3231,0.9984,0.3233,1911,1921,P134_continued
CD_ON_Stormont,CD_ON_Stormont,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Thunder_Bay_&_Rainy_River,CD_ON_Rainy_River,CONTAINS,0.0977,0.0977,1.0,1911,1921,P134_continued
CD_ON_Toronto_Centre,CD_ON_York,WITHIN,0.0012,1.0,0.0012,1911,1921,P134_continued
CD_ON_Toronto_E,CD_ON_York,WITHIN,0.0039,1.0,0.0039,1911,1921,P134_continued
CD_ON_Toronto_N,CD_ON_York,WITHIN,0.0028,1.0,0.0028,1911,1921,P134_continued
CD_ON_Toronto_S,CD_ON_York,WITHIN,0.0029,0.9998,0.0029,1911,1921,P134_continued
CD_ON_Toronto_W-O,CD_ON_York,WITHIN,0.0043,1.0,0.0043,1911,1921,P134_continued
CD_ON_Victoria,CD_ON_Victoria,CONTAINS,0.398,0.398,1.0,1911,1921,P134_continued
CD_ON_Victoria,CD_ON_Haliburton,CONTAINS,0.602,0.602,1.0,1911,1921,P134_continued
CD_ON_Waterloo_N,CD_ON_Waterloo,WITHIN,0.3894,1.0,0.3894,1911,1921,P134_continued
CD_ON_Waterloo_S,CD_ON_Waterloo,WITHIN,0.6106,1.0,0.6106,1911,1921,P134_continued
CD_ON_Welland,CD_ON_Welland,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_ON_Wellington_N,CD_ON_Wellington,WITHIN,0.5704,1.0,0.5704,1911,1921,P134_continued
CD_ON_Wellington_S,CD_ON_Wellington,WITHIN,0.4296,1.0,0.4296,1911,1921,P134_continued
CD_ON_Wentworth,CD_ON_Wentworth,SAME_AS,0.9833,1.0,0.9833,1911,1921,P134_continued
CD_ON_York_Centre,CD_ON_York,WITHIN,0.3267,1.0,0.3267,1911,1921,P134_continued
CD_ON_York_N,CD_ON_York,WITHIN,0.5577,1.0,0.5577,1911,1921,P134_continued
CD_ON_York_S,CD_ON_York,WITHIN,0.0989,1.0,0.0989,1911,1921,P134_continued
CD_PE_Kings,CD_PE_Kings,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_PE_Prince,CD_PE_Prince,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_PE_Queens,CD_PE_Queens,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Argenteuil,CD_QC_Argenteuil,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Bagot,CD_QC_Bagot,SAME_AS,0.9975,0.9975,1.0,1911,1921,P134_continued
CD_QC_Beauharnois,CD_QC_Beauharnois,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Bellechasse,CD_QC_Bellechasse,SAME_AS,0.9843,1.0,0.9843,1911,1921,P134_continued
CD_QC_Berthier,CD_QC_Berthier,WITHIN,0.9677,1.0,0.9677,1911,1921,P134_continued
CD_QC_Bonaventure,CD_QC_Bonaventure,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Brome,CD_QC_Brome,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Chambly_&_Verchères,CD_QC_Chambly,CONTAINS,0.4019,0.4019,1.0,1911,1921,P134_continued
CD_QC_Chambly_&_Verchères,CD_QC_Verchères,CONTAINS,0.5981,0.5981,1.0,1911,1921,P134_continued
CD_QC_Champlain,CD_QC_Champlain,WITHIN,0.6275,0.9928,0.6303,1911,1921,P134_continued
CD_QC_Charlevoix,CD_QC_Charlevoix,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Chicoutimi_&_Saguenay,CD_QC_Lac_St._Jean,CONTAINS,0.1431,0.1431,1.0,1911,1921,P134_continued
CD_QC_Chicoutimi_&_Saguenay,CD_QC_Chicoutimi,CONTAINS,0.1049,0.1049,1.0,1911,1921,P134_continued
CD_QC_Châteauguay,CD_QC_Châteauguay,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Compton,CD_QC_Compton,CONTAINS,0.6784,0.6784,1.0,1911,1921,P134_continued
CD_QC_Deux-Montagnes,CD_QC_Deux_Montagnes,SAME_AS,0.9916,0.9916,1.0,1911,1921,P134_continued
CD_QC_Dorchester,CD_QC_Dorchester,CONTAINS,0.8619,0.8735,0.9848,1911,1921,P134_continued
CD_QC_Drummond_&_Arthabaska,CD_QC_Drummond,CONTAINS,0.4416,0.4432,0.9923,1911,1921,P134_continued
CD_QC_Drummond_&_Arthabaska,CD_QC_Arthabaska,CONTAINS,0.555,0.555,1.0,1911,1921,P134_continued
CD_QC_Gaspé,CD_QC_Gaspé,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Hochelaga,CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0116,1.0,0.0116,1911,1921,P134_continued
CD_QC_Huntingdon,CD_QC_Huntingdon,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Jacques-Cartier,CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.4118,1.0,0.4118,1911,1921,P134_continued
CD_QC_Joliette,CD_QC_Joliette,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Kamouraska,CD_QC_Kamouraska,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_L'Assomption,CD_QC_L'Assomption,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_L'Islet,CD_QC_L'IsIet,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Labelle,CD_QC_Labelle,WITHIN,0.9297,0.9852,0.9429,1911,1921,P134_continued
CD_QC_Laprairie_&_Napierville,CD_QC_Napierville,CONTAINS,0.4645,0.4645,1.0,1911,1921,P134_continued
CD_QC_Laprairie_&_Napierville,CD_QC_Laprairie,CONTAINS,0.5355,0.5355,1.0,1911,1921,P134_continued
CD_QC_Laval,CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.5041,1.0,0.5041,1911,1921,P134_continued
CD_QC_Lotbinière,CD_QC_Lotbinière,SAME_AS,0.9893,1.0,0.9893,1911,1921,P134_continued
CD_QC_Lévis,CD_QC_Lévis,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Maisonneuve,CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0433,1.0,0.0433,1911,1921,P134_continued
CD_QC_Maskinongé,CD_QC_Maskinongé,WITHIN,0.953,0.953,1.0,1911,1921,P134_continued
CD_QC_Missisquoi,CD_QC_Missisquoi,SAME_AS,0.9907,1.0,0.9907,1911,1921,P134_continued
CD_QC_Montcalm,CD_QC_Montcalm,CONTAINS,0.9438,0.9438,1.0,1911,1921,P134_continued
CD_QC_Montmagny,CD_QC_Montmagny,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Montmorency,CD_QC_Montmorency,SAME_AS,0.9814,0.9814,1.0,1911,1921,P134_continued
"CD_QC_Montréal,_St._Antoine",CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0059,1.0,0.0059,1911,1921,P134_continued
"CD_QC_Montréal,_St._Jacques",CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0027,1.0,0.0027,1911,1921,P134_continued
"CD_QC_Montréal,_St._Laurent",CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0031,1.0,0.0031,1911,1921,P134_continued
"CD_QC_Montréal,_Ste._Anne",CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0056,1.0,0.0056,1911,1921,P134_continued
"CD_QC_Montréal,_Ste._Marie",CD_QC_Montréal_&_Jésus_Islands—Iles,WITHIN,0.0039,1.0,0.0039,1911,1921,P134_continued
CD_QC_Mégantic,CD_QC_Mégantic,SAME_AS,0.99,0.99,1.0,1911,1921,P134_continued
CD_QC_Nicolet,CD_QC_Nicolet,SAME_AS,0.9966,1.0,0.9966,1911,1921,P134_continued
CD_QC_Pontiac,CD_QC_Pontiac,CONTAINS,0.4843,0.4843,1.0,1911,1921,P134_continued
CD_QC_Portneuf,CD_QC_Portneuf,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Québec_Centre,CD_QC_Québec,WITHIN,0.0005,1.0,0.0005,1911,1921,P134_continued
CD_QC_Québec_County,CD_QC_Québec,SAME_AS,0.9804,1.0,0.9804,1911,1921,P134_continued
CD_QC_Québec_Est,CD_QC_Québec,WITHIN,0.0037,1.0,0.0037,1911,1921,P134_continued
CD_QC_Québec_W-O,CD_QC_Québec,WITHIN,0.0004,1.0,0.0004,1911,1921,P134_continued
CD_QC_Richelieu,CD_QC_Richelieu,SAME_AS,0.9955,1.0,0.9955,1911,1921,P134_continued
CD_QC_Richmond_&_Wolfe,CD_QC_Richmond,CONTAINS,0.4252,0.4252,1.0,1911,1921,P134_continued
CD_QC_Richmond_&_Wolfe,CD_QC_Wolfe,CONTAINS,0.556,0.556,1.0,1911,1921,P134_continued
CD_QC_Rimouski,CD_QC_Rimouski,CONTAINS,0.3634,0.3634,1.0,1911,1921,P134_continued
CD_QC_Rimouski,CD_QC_Matane,CONTAINS,0.6204,0.6204,1.0,1911,1921,P134_continued
CD_QC_Rouville,CD_QC_Rouville,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Shefford,CD_QC_Shefford,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Sherbrooke,CD_QC_Sherbrooke,WITHIN,0.9081,1.0,0.9081,1911,1921,P134_continued
CD_QC_Soulanges,CD_QC_Soulanges,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_St._Hyacinthe,CD_QC_St._Hyacinthe,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_St._Jean_&_Iberville,CD_QC_St._Jean,CONTAINS,0.483,0.483,1.0,1911,1921,P134_continued
CD_QC_St._Jean_&_Iberville,CD_QC_Iberville,CONTAINS,0.508,0.508,1.0,1911,1921,P134_continued
CD_QC_Stanstead,CD_QC_Stanstead,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Terrebonne,CD_QC_Terrebonne,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Trois-Rivières_&_St._Maurice,CD_QC_St._Maurice,CONTAINS,0.0835,0.0835,0.9992,1911,1921,P134_continued
CD_QC_Témiscouata,CD_QC_Témiscouata,WITHIN,0.9545,1.0,0.9545,1911,1921,P134_continued
CD_QC_Unorganized_parts_-_Parties_non_organisées,CD_QC_Témiscamingue,WITHIN,0.8745,0.9999,0.8746,1911,1921,P134_continued
CD_QC_Vaudreuil,CD_QC_Vaudreuil,SAME_AS,1.0,1.0,1.0,1911,1921,P134_continued
CD_QC_Wright,CD_QC_Hull,WITHIN,0.9713,1.0,0.9713,1911,1921,P134_continued
CD_QC_Yamaska,CD_QC_Yamaska,SAME_AS,0.988,0.988,1.0,1911,1921,P134_continued
CD_SK_Battleford,CD_SK_Division_No._17,CONTAINS,0.1261,0.1261,1.0,1911,1921,P134_continued
CD_SK_Mackenzie,CD_SK_Division_No._9,CONTAINS,0.6187,0.6187,1.0,1911,1921,P134_continued
CD_SK_Moosejaw,CD_SK_Division_No._3,CONTAINS,0.2252,0.2252,1.0,1911,1921,P134_continued
CD_SK_Moosejaw,CD_SK_Division_No._4,CONTAINS,0.2246,0.2246,1.0,1911,1921,P134_continued
CD_SK_Moosejaw,CD_SK_Division_No._8,CONTAINS,0.2737,0.2737,1.0,1911,1921,P134_continued
CD_YT_Yukon,CD_YT_Yukon,SAME_AS,0.9998,0.9998,1.0,1911,1921,P134_continued
