place_id:ID,:LABEL,name,place_type,community_type,wikidata_id,wikidata_uri,geonames_id,inception_date,province,latitude:float,longitude:float
COMMUNITY_Q422539,E53_Place,Leaf Rapids,COMMUNITY,town,Q422539,http://www.wikidata.org/entity/Q422539,6051093,1969-01-01T00:00:00Z,Manitoba,56.4627,-100.0108
COMMUNITY_Q385335,E53_Place,Amherstburg,COMMUNITY,town,Q385335,http://www.wikidata.org/entity/Q385335,5884472,1878-01-01T00:00:00Z,Essex County,42.1,-83.0833
COMMUNITY_Q704795,E53_Place,Allan,COMMUNITY,town,Q704795,http://www.wikidata.org/entity/Q704795,5883752,1904-09-01T00:00:00Z,Saskatchewan,51.54,-106.04
COMMUNITY_Q704961,E53_Place,"Alameda, Saskatchewan",COMMUNITY,town,Q704961,http://www.wikidata.org/entity/Q704961,,,Saskatchewan,49.2667,-102.283
COMMUNITY_Q606045,E53_Place,Fort Nelson,COMMUNITY,town,Q606045,http://www.wikidata.org/entity/Q606045,5955902,1971-01-01T00:00:00Z,Northern Rockies Regional Municipality,58.8059,-122.696
COMMUNITY_Q660265,E53_Place,Hantsport,COMMUNITY,town,Q660265,http://www.wikidata.org/entity/Q660265,5970414,1789-01-01T00:00:00Z,Hants County,45.0667,-64.1833
COMMUNITY_Q720333,E53_Place,Umingmaktok,COMMUNITY,town,Q720333,http://www.wikidata.org/entity/Q720333,6171811,,Nunavut,67.6989,-107.924
COMMUNITY_Q620726,E53_Place,Dundas,COMMUNITY,town,Q620726,http://www.wikidata.org/entity/Q620726,6948482,,Hamilton,43.264198,-79.953182
COMMUNITY_Q603823,E53_Place,Deseronto,COMMUNITY,town,Q603823,http://www.wikidata.org/entity/Q603823,5938187,1784-01-01T00:00:00Z,Hastings County,44.2,-77.05
COMMUNITY_Q704802,E53_Place,Arborfield,COMMUNITY,town,Q704802,http://www.wikidata.org/entity/Q704802,,,Saskatchewan,53.1,-103.65
COMMUNITY_Q704679,E53_Place,Assiniboia,COMMUNITY,town,Q704679,http://www.wikidata.org/entity/Q704679,5887798,,Saskatchewan,49.629166666,-105.988611111
COMMUNITY_Q704810,E53_Place,Asquith,COMMUNITY,town,Q704810,http://www.wikidata.org/entity/Q704810,5887765,1903-01-01T00:00:00Z,Saskatchewan,52.142,-107.238
COMMUNITY_Q686415,E53_Place,Fort Smith,COMMUNITY,town,Q686415,http://www.wikidata.org/entity/Q686415,5955954,1966-10-01T00:00:00Z,"Region 5, Northwest Territories",60.0053,-111.891
COMMUNITY_Q626279,E53_Place,Stephenville,COMMUNITY,town,Q626279,http://www.wikidata.org/entity/Q626279,6156244,,Newfoundland and Labrador,48.550365,-58.576355
COMMUNITY_Q619819,E53_Place,Aberdeen,COMMUNITY,town,Q619819,http://www.wikidata.org/entity/Q619819,5881868,1905-01-01T00:00:00Z,Saskatchewan,52.3261,-106.292
COMMUNITY_Q744553,E53_Place,Churchill,COMMUNITY,town,Q744553,http://www.wikidata.org/entity/Q744553,5922110,,Manitoba,58.7692,-94.1692
COMMUNITY_Q744553,E53_Place,Churchill,COMMUNITY,town,Q744553,http://www.wikidata.org/entity/Q744553,5922111,,Manitoba,58.7692,-94.1692
COMMUNITY_Q740478,E53_Place,Kaladar,COMMUNITY,town,Q740478,http://www.wikidata.org/entity/Q740478,5988860,,Addington Highlands,44.65,-77.1167
COMMUNITY_Q855486,E53_Place,Burstall,COMMUNITY,town,Q855486,http://www.wikidata.org/entity/Q855486,5912226,1921-01-01T00:00:00Z,Saskatchewan,50.65,-109.917
COMMUNITY_Q742847,E53_Place,Elsa,COMMUNITY,town,Q742847,http://www.wikidata.org/entity/Q742847,5948128,,Yukon,63.911666666,-135.490833333
COMMUNITY_Q864688,E53_Place,Yarmouth,COMMUNITY,town,Q864688,http://www.wikidata.org/entity/Q864688,6185217,1761-06-09T00:00:00Z,Yarmouth County,43.836111111,-66.1175
COMMUNITY_Q880216,E53_Place,Black Diamond,COMMUNITY,town,Q880216,http://www.wikidata.org/entity/Q880216,5902458,,Alberta,50.688055555,-114.233333333
COMMUNITY_Q749228,E53_Place,Inverness,COMMUNITY,town,Q749228,http://www.wikidata.org/entity/Q749228,5983628,1904-01-01T00:00:00Z,Inverness County,46.2303,-61.3064
COMMUNITY_Q855643,E53_Place,Cabri,COMMUNITY,town,Q855643,http://www.wikidata.org/entity/Q855643,5913030,,Saskatchewan,50.62,-108.46
COMMUNITY_Q740843,E53_Place,Alberton,COMMUNITY,town,Q740843,http://www.wikidata.org/entity/Q740843,5883166,,Prince Edward Island,46.8167,-64.0667
COMMUNITY_Q808905,E53_Place,Barrhead,COMMUNITY,town,Q808905,http://www.wikidata.org/entity/Q808905,5894164,,Alberta,54.116667,-114.4
COMMUNITY_Q740843,E53_Place,Alberton,COMMUNITY,town,Q740843,http://www.wikidata.org/entity/Q740843,5883166,,Prince County,46.8167,-64.0667
COMMUNITY_Q855998,E53_Place,Broadview,COMMUNITY,town,Q855998,http://www.wikidata.org/entity/Q855998,5909230,1882-01-01T00:00:00Z,Saskatchewan,50.376,-102.579
COMMUNITY_Q804569,E53_Place,Bala,COMMUNITY,town,Q804569,http://www.wikidata.org/entity/Q804569,8125783,1868-01-01T00:00:00Z,Muskoka Lakes,45.0175,-79.617222222
COMMUNITY_Q740478,E53_Place,Kaladar,COMMUNITY,town,Q740478,http://www.wikidata.org/entity/Q740478,5988860,,Ontario,44.65,-77.1167
COMMUNITY_Q814146,E53_Place,Beeton,COMMUNITY,town,Q814146,http://www.wikidata.org/entity/Q814146,5897540,,New Tecumseth,44.0842,-79.7858
COMMUNITY_Q855987,E53_Place,Bruno,COMMUNITY,town,Q855987,http://www.wikidata.org/entity/Q855987,5910266,1906-01-01T00:00:00Z,Saskatchewan,52.2644,-105.521
COMMUNITY_Q742413,E53_Place,Judique,COMMUNITY,town,Q742413,http://www.wikidata.org/entity/Q742413,5988173,,Nova Scotia,45.8761,-61.4903
COMMUNITY_Q808533,E53_Place,Barnwell,COMMUNITY,town,Q808533,http://www.wikidata.org/entity/Q808533,5893315,,Alberta,49.7603,-112.262
COMMUNITY_Q808905,E53_Place,Barrhead,COMMUNITY,town,Q808905,http://www.wikidata.org/entity/Q808905,5894164,,County of Barrhead No. 11,54.116667,-114.4
COMMUNITY_Q1007418,E53_Place,Cobourg,COMMUNITY,town,Q1007418,http://www.wikidata.org/entity/Q1007418,5924579,1798-01-01T00:00:00Z,Northumberland County,43.966666666,-78.166666666
COMMUNITY_Q1009713,E53_Place,Shediac,COMMUNITY,town,Q1009713,http://www.wikidata.org/entity/Q1009713,6145668,1914-01-01T00:00:00Z,Westmorland County,46.216666666,-64.533333333
COMMUNITY_Q1004113,E53_Place,Westlock,COMMUNITY,town,Q1004113,http://www.wikidata.org/entity/Q1004113,6179138,,Alberta,54.152222,-113.851111
COMMUNITY_Q1004103,E53_Place,Stratford,COMMUNITY,town,Q1004103,http://www.wikidata.org/entity/Q1004103,6157974,,Prince Edward Island,46.216663888,-63.089330555
COMMUNITY_Q1004192,E53_Place,Saint Boniface,COMMUNITY,town,Q1004192,http://www.wikidata.org/entity/Q1004192,6155709,1818-01-01T00:00:00Z,Winnipeg,49.9,-97.1
COMMUNITY_Q1004192,E53_Place,Saint Boniface,COMMUNITY,town,Q1004192,http://www.wikidata.org/entity/Q1004192,6155709,1818-01-01T00:00:00Z,Manitoba,49.9,-97.1
COMMUNITY_Q1004103,E53_Place,Stratford,COMMUNITY,town,Q1004103,http://www.wikidata.org/entity/Q1004103,6157974,,Queens County,46.216663888,-63.089330555
COMMUNITY_Q1009247,E53_Place,Smithers,COMMUNITY,town,Q1009247,http://www.wikidata.org/entity/Q1009247,6149996,1913-01-01T00:00:00Z,Regional District of Bulkley-Nechako,54.7819,-127.168
COMMUNITY_Q1016692,E53_Place,Hinton,COMMUNITY,town,Q1016692,http://www.wikidata.org/entity/Q1016692,5975503,,Alberta,53.4114,-117.564
COMMUNITY_Q1004192,E53_Place,Saint Boniface,COMMUNITY,town,Q1004192,http://www.wikidata.org/entity/Q1004192,6155709,1818-01-01T00:00:00Z,Red River Colony,49.9,-97.1
COMMUNITY_Q1007509,E53_Place,Greater Napanee,COMMUNITY,town,Q1007509,http://www.wikidata.org/entity/Q1007509,5965812,,Lennox and Addington County,44.25,-76.95
COMMUNITY_Q1004113,E53_Place,Westlock,COMMUNITY,town,Q1004113,http://www.wikidata.org/entity/Q1004113,6179138,,Westlock County,54.152222,-113.851111
COMMUNITY_Q1018257,E53_Place,Comox,COMMUNITY,town,Q1018257,http://www.wikidata.org/entity/Q1018257,5926432,,Comox Valley Regional District,49.673333333,-124.902222222
COMMUNITY_Q1009832,E53_Place,Innisfail,COMMUNITY,town,Q1009832,http://www.wikidata.org/entity/Q1009832,5983430,,Alberta,52.0333,-113.95
COMMUNITY_Q1013062,E53_Place,Hay River,COMMUNITY,town,Q1013062,http://www.wikidata.org/entity/Q1013062,5972762,1963-06-27T00:00:00Z,"Region 5, Northwest Territories",60.8331,-115.778
COMMUNITY_Q1013150,E53_Place,Mattawa,COMMUNITY,town,Q1013150,http://www.wikidata.org/entity/Q1013150,6067959,,Nipissing District,46.316666666,-78.7
COMMUNITY_Q1004121,E53_Place,Killam,COMMUNITY,town,Q1004121,http://www.wikidata.org/entity/Q1004121,5991888,,Alberta,52.7892,-111.854
COMMUNITY_Q1006756,E53_Place,Shippagan,COMMUNITY,town,Q1006756,http://www.wikidata.org/entity/Q1006756,,,Gloucester County,47.743888888,-64.717777777
COMMUNITY_Q30226384,E53_Place,Saint-Donat-de-Montcalm,COMMUNITY,village,Q30226384,http://www.wikidata.org/entity/Q30226384,,,Saint-Donat,46.318611111,-74.2225
COMMUNITY_Q998994,E53_Place,Thessalon,COMMUNITY,town,Q998994,http://www.wikidata.org/entity/Q998994,6164831,,Algoma District,46.25,-83.55
COMMUNITY_Q89924640,E53_Place,Lac-Castor,COMMUNITY,village,Q89924640,http://www.wikidata.org/entity/Q89924640,,,Rivière-Rouge,46.366943,-74.880277
COMMUNITY_Q63960071,E53_Place,Port-Daniel,COMMUNITY,village,Q63960071,http://www.wikidata.org/entity/Q63960071,,,Port-Daniel–Gascons,48.179999,-64.97111
COMMUNITY_Q86727989,E53_Place,Stoneham,COMMUNITY,village,Q86727989,http://www.wikidata.org/entity/Q86727989,,,Stoneham-et-Tewkesbury,47.000833,-71.363333
COMMUNITY_Q108733345,E53_Place,Les Écureuils,COMMUNITY,village,Q108733345,http://www.wikidata.org/entity/Q108733345,,,Donnacona,46.670833333,-71.704444444
COMMUNITY_Q63970640,E53_Place,Sherrington,COMMUNITY,village,Q63970640,http://www.wikidata.org/entity/Q63970640,,,Saint-Patrice-de-Sherrington,45.166943,-73.525277
COMMUNITY_Q108420080,E53_Place,Bridgeville,COMMUNITY,village,Q108420080,http://www.wikidata.org/entity/Q108420080,,,Percé,48.6039809,-64.3248357
COMMUNITY_Q28345679,E53_Place,Sainte-Marguerite,COMMUNITY,village,Q28345679,http://www.wikidata.org/entity/Q28345679,,,Sainte-Marguerite-du-Lac-Masson,46.031666666,-74.056944444
COMMUNITY_Q109227268,E53_Place,Cumberland,COMMUNITY,village,Q109227268,http://www.wikidata.org/entity/Q109227268,,1889-01-01T00:00:00Z,British Columbia,49.618333333,-125.032222222
COMMUNITY_Q28469447,E53_Place,Philipsburg,COMMUNITY,village,Q28469447,http://www.wikidata.org/entity/Q28469447,,,Saint-Armand,45.041666666,-73.075
COMMUNITY_Q116456207,E53_Place,Axe Point,COMMUNITY,village,Q116456207,http://www.wikidata.org/entity/Q116456207,,,Northwest Territories,61.2952782,-118.6812459
COMMUNITY_Q111017968,E53_Place,South Bolton,COMMUNITY,village,Q111017968,http://www.wikidata.org/entity/Q111017968,6151670,,Bolton-Est,45.160555555,-72.369166666
COMMUNITY_Q54774943,E53_Place,Vimy-Ridge,COMMUNITY,village,Q54774943,http://www.wikidata.org/entity/Q54774943,,,Saint-Joseph-de-Coleraine,46.008333333,-71.419166666
COMMUNITY_Q28660317,E53_Place,Didyme,COMMUNITY,village,Q28660317,http://www.wikidata.org/entity/Q28660317,,,Saint-Thomas-Didyme,48.908055555,-72.665555555
COMMUNITY_Q30532413,E53_Place,Saint-Damase-des-Aulnaies,COMMUNITY,village,Q30532413,http://www.wikidata.org/entity/Q30532413,,,Saint-Damase-de-L'Islet,47.195555,-70.130832
COMMUNITY_Q111708988,E53_Place,Saint-Antoine-Abbé,COMMUNITY,village,Q111708988,http://www.wikidata.org/entity/Q111708988,,,Quebec,45.0508333,-73.8891667
COMMUNITY_Q109227268,E53_Place,Cumberland,COMMUNITY,village,Q109227268,http://www.wikidata.org/entity/Q109227268,,1889-01-01T00:00:00Z,Comox Valley Regional District,49.618333333,-125.032222222
COMMUNITY_Q28162401,E53_Place,Lourdes,COMMUNITY,village,Q28162401,http://www.wikidata.org/entity/Q28162401,,,Notre-Dame-de-Lourdes,46.326388,-71.819166
COMMUNITY_Q30532557,E53_Place,Saint-Irénée-les-Bains,COMMUNITY,village,Q30532557,http://www.wikidata.org/entity/Q30532557,,,Saint-Irénée,47.553888,-70.221943
COMMUNITY_Q111110250,E53_Place,Sainte-Marguerite-de-Lingwick,COMMUNITY,village,Q111110250,http://www.wikidata.org/entity/Q111110250,6137991,,Lingwick,45.609722222,-71.353888888
COMMUNITY_Q31253689,E53_Place,Sainte-Hedwidge-de-Roberval,COMMUNITY,village,Q31253689,http://www.wikidata.org/entity/Q31253689,,,Sainte-Hedwidge,48.481388,-72.365833
COMMUNITY_Q105075618,E53_Place,West Brome,COMMUNITY,village,Q105075618,http://www.wikidata.org/entity/Q105075618,,,Lac-Brome,45.176111111,-72.662777777
COMMUNITY_Q136102721,E53_Place,Saint-Philippe-d'Argenteuil,COMMUNITY,village,Q136102721,http://www.wikidata.org/entity/Q136102721,6138898,,Brownsburg-Chatham,45.624444444,-74.426666666
COMMUNITY_Q63967250,E53_Place,Saint-Pierre-de-Wakefield,COMMUNITY,village,Q63967250,http://www.wikidata.org/entity/Q63967250,,,Val-des-Monts,45.6845205,-75.7180326
COMMUNITY_Q111168366,E53_Place,Carillon,COMMUNITY,village,Q111168366,http://www.wikidata.org/entity/Q111168366,5917121,,Saint-André-d'Argenteuil,45.569444444,-74.375
COMMUNITY_Q108261297,E53_Place,Cape Cove,COMMUNITY,village,Q108261297,http://www.wikidata.org/entity/Q108261297,,,Percé,48.428333333,-64.328888888
COMMUNITY_Q28032132,E53_Place,Sabrevois,COMMUNITY,village,Q28032132,http://www.wikidata.org/entity/Q28032132,,,Sainte-Anne-de-Sabrevois,45.206944,-73.230277
COMMUNITY_Q991257,E53_Place,Edmundston,COMMUNITY,town,Q991257,http://www.wikidata.org/entity/Q991257,6545023,1850-01-01T00:00:00Z,Madawaska County,47.3765,-68.325347222
COMMUNITY_Q28027584,E53_Place,Lac-Humqui,COMMUNITY,village,Q28027584,http://www.wikidata.org/entity/Q28027584,,,Saint-Zénon-du-Lac-Humqui,48.306944,-67.580277
COMMUNITY_Q32498700,E53_Place,Brownsdale,COMMUNITY,village,Q32498700,http://www.wikidata.org/entity/Q32498700,,,,,
COMMUNITY_Q992432,E53_Place,Kentville,COMMUNITY,town,Q992432,http://www.wikidata.org/entity/Q992432,5991148,,Kings County,45.0775,-64.4958
COMMUNITY_Q56706968,E53_Place,Knowlton,COMMUNITY,village,Q56706968,http://www.wikidata.org/entity/Q56706968,,,Lac-Brome,45.217222222,-72.518611111
COMMUNITY_Q110442481,E53_Place,Humber Village,COMMUNITY,village,Q110442481,http://www.wikidata.org/entity/Q110442481,5978400,,Newfoundland and Labrador,48.99,-57.766
COMMUNITY_Q30322649,E53_Place,Hervey-Jonction,COMMUNITY,village,Q30322649,http://www.wikidata.org/entity/Q30322649,,,Lac-aux-Sables,46.854722,-72.464722
COMMUNITY_Q1001646,E53_Place,Faro,COMMUNITY,town,Q1001646,http://www.wikidata.org/entity/Q1001646,5951659,,Yukon,62.233055555,-133.333055555
COMMUNITY_Q97573325,E53_Place,Saint-Thomas-de-Caxton,COMMUNITY,village,Q97573325,http://www.wikidata.org/entity/Q97573325,,,Saint-Barnabé,46.368331944,-72.791943888
COMMUNITY_Q31252699,E53_Place,Saint-Siméon-de-Bonaventure,COMMUNITY,village,Q31252699,http://www.wikidata.org/entity/Q31252699,,,Saint-Siméon,48.069999,-65.569443
COMMUNITY_Q65163650,E53_Place,Cap-Seize,COMMUNITY,village,Q65163650,http://www.wikidata.org/entity/Q65163650,5916610,1940-01-01T00:00:00Z,Mont-Albert,49.017777777,-66.395555555
COMMUNITY_Q28029338,E53_Place,Havre-aux-Maisons,COMMUNITY,village,Q28029338,http://www.wikidata.org/entity/Q28029338,,,Les Îles-de-la-Madeleine,47.402777,-61.816666
COMMUNITY_Q74947986,E53_Place,Saint-Maurice-de-l'Échouerie,COMMUNITY,village,Q74947986,http://www.wikidata.org/entity/Q74947986,,,Gaspé,49.056111111,-64.485555555
COMMUNITY_Q64736345,E53_Place,Saint-François-de-Pabos,COMMUNITY,village,Q64736345,http://www.wikidata.org/entity/Q64736345,,,Chandler,48.382222222,-64.623055555
COMMUNITY_Q112083854,E53_Place,Brookvale,COMMUNITY,village,Q112083854,http://www.wikidata.org/entity/Q112083854,,,Prince Edward Island,46.283879,-63.407696
COMMUNITY_Q28029408,E53_Place,Greenlay,COMMUNITY,village,Q28029408,http://www.wikidata.org/entity/Q28029408,,,Windsor,45.559722,-72.011388
COMMUNITY_Q97573325,E53_Place,Saint-Thomas-de-Caxton,COMMUNITY,village,Q97573325,http://www.wikidata.org/entity/Q97573325,,,Saint-Étienne-des-Grès,46.368331944,-72.791943888
COMMUNITY_Q97573325,E53_Place,Saint-Thomas-de-Caxton,COMMUNITY,village,Q97573325,http://www.wikidata.org/entity/Q97573325,,,Yamachiche,46.368331944,-72.791943888
COMMUNITY_Q27858257,E53_Place,Lancaster,COMMUNITY,village,Q27858257,http://www.wikidata.org/entity/Q27858257,,,South Glengarry,45.1378,-74.4896
COMMUNITY_Q108261297,E53_Place,Cape Cove,COMMUNITY,village,Q108261297,http://www.wikidata.org/entity/Q108261297,,,Percé,48.4284414,-64.328181
COMMUNITY_Q105091533,E53_Place,Georgeville,COMMUNITY,village,Q105091533,http://www.wikidata.org/entity/Q105091533,,,Stanstead,45.138888888,-72.2525
COMMUNITY_Q107001535,E53_Place,Trottier Mills,COMMUNITY,village,Q107001535,http://www.wikidata.org/entity/Q107001535,,,Sainte-Hélène-de-Chester,46.050555555,-71.691666666
COMMUNITY_Q30335642,E53_Place,Saint-Anaclet,COMMUNITY,village,Q30335642,http://www.wikidata.org/entity/Q30335642,,,Saint-Anaclet-de-Lessard,48.475554,-68.42611
COMMUNITY_Q30129643,E53_Place,Saint-Odilon,COMMUNITY,village,Q30129643,http://www.wikidata.org/entity/Q30129643,,,Saint-Odilon-de-Cranbourne,46.357777,-70.677221
COMMUNITY_Q111030554,E53_Place,Bolton Centre,COMMUNITY,village,Q111030554,http://www.wikidata.org/entity/Q111030554,5905313,,Bolton-Est,45.2,-72.35
COMMUNITY_Q105064570,E53_Place,South Milford,COMMUNITY,village,Q105064570,http://www.wikidata.org/entity/Q105064570,6152383,,Annapolis County,44.576703788,-65.405534361
COMMUNITY_Q28037229,E53_Place,Petite-Rivière,COMMUNITY,village,Q28037229,http://www.wikidata.org/entity/Q28037229,,,Petite-Rivière-Saint-François,47.301944,-70.569999
COMMUNITY_Q1000316,E53_Place,Springhill,COMMUNITY,town,Q1000316,http://www.wikidata.org/entity/Q1000316,6154202,1790-01-01T00:00:00Z,Cumberland County,45.6667,-64.0667
COMMUNITY_Q462564,E53_Place,Tofino,COMMUNITY,town,Q462564,http://www.wikidata.org/entity/Q462564,6354950,1932-01-01T00:00:00Z,Alberni-Clayoquot Regional District,49.152669444,-125.904361111
COMMUNITY_Q28029397,E53_Place,Jacola,COMMUNITY,village,Q28029397,http://www.wikidata.org/entity/Q28029397,,,Val-d'Or,48.09861,-77.817777
COMMUNITY_Q31252721,E53_Place,Saint-Simon-de-Bagot,COMMUNITY,village,Q31252721,http://www.wikidata.org/entity/Q31252721,,,Saint-Simon,45.734443888,-72.873331944
COMMUNITY_Q63313873,E53_Place,Barford,COMMUNITY,village,Q63313873,http://www.wikidata.org/entity/Q63313873,,,Coaticook,45.116111,-71.795555
COMMUNITY_Q29035385,E53_Place,Stanhope,COMMUNITY,village,Q29035385,http://www.wikidata.org/entity/Q29035385,,1860-01-01T00:00:00Z,Coaticook,45.0125,-71.799444444
COMMUNITY_Q108126279,E53_Place,Tee Lake,COMMUNITY,village,Q108126279,http://www.wikidata.org/entity/Q108126279,6162476,,Kipawa,46.755833333,-79.044444444
COMMUNITY_Q88208330,E53_Place,Reefs Harbour,COMMUNITY,village,Q88208330,http://www.wikidata.org/entity/Q88208330,6118922,,Newfoundland and Labrador,51.0125,-57.011111111
COMMUNITY_Q104972158,E53_Place,Sainte-Justine-Station,COMMUNITY,village,Q104972158,http://www.wikidata.org/entity/Q104972158,,,Sainte-Justine-de-Newton,45.359166666,-74.4225
COMMUNITY_Q28029302,E53_Place,Villemontel,COMMUNITY,village,Q28029302,http://www.wikidata.org/entity/Q28029302,,,Trécesson,48.631943,-78.3625
COMMUNITY_Q65548348,E53_Place,Sainte-Agnès,COMMUNITY,village,Q65548348,http://www.wikidata.org/entity/Q65548348,,,La Malbaie,47.661111,-70.268054
COMMUNITY_Q90283845,E53_Place,Sandy Cove,COMMUNITY,village,Q90283845,http://www.wikidata.org/entity/Q90283845,,,Newfoundland and Labrador,51.341667,-56.673611
COMMUNITY_Q108169813,E53_Place,Lakefield,COMMUNITY,village,Q108169813,http://www.wikidata.org/entity/Q108169813,6048368,,Gore,45.751944444,-74.256388888
COMMUNITY_Q30532405,E53_Place,Saint-Barnabé-Nord,COMMUNITY,village,Q30532405,http://www.wikidata.org/entity/Q30532405,,,Saint-Barnabé,46.395276944,-72.881388055
COMMUNITY_Q108601529,E53_Place,Johnville,COMMUNITY,village,Q108601529,http://www.wikidata.org/entity/Q108601529,5987604,,Cookshire-Eaton,45.331944444,-71.751666666
COMMUNITY_Q28770273,E53_Place,Gascons,COMMUNITY,village,Q28770273,http://www.wikidata.org/entity/Q28770273,,,Port-Daniel–Gascons,48.192222222,-64.859722222
COMMUNITY_Q4397,E53_Place,South Huron,COMMUNITY,town,Q4397,http://www.wikidata.org/entity/Q4397,6152244,,Huron County,43.316666666,-81.5
COMMUNITY_Q98382115,E53_Place,Petite-Rivière-au-Renard,COMMUNITY,village,Q98382115,http://www.wikidata.org/entity/Q98382115,,,Gaspé,49.014166111,-64.422498888
COMMUNITY_Q112548750,E53_Place,Sheila,COMMUNITY,village,Q112548750,http://www.wikidata.org/entity/Q112548750,,,Regional Municipality of Tracadie,47.479972,-64.919675
COMMUNITY_Q104983983,E53_Place,Hunterstown,COMMUNITY,village,Q104983983,http://www.wikidata.org/entity/Q104983983,,,Saint-Paulin,46.446388055,-73.016111111
COMMUNITY_Q30532500,E53_Place,Saint-Eugène-de-Grantham,COMMUNITY,village,Q30532500,http://www.wikidata.org/entity/Q30532500,,,Saint-Eugène,45.804444,-72.698333
COMMUNITY_Q99920132,E53_Place,Rivière-Sainte-Marguerite-en-Bas,COMMUNITY,village,Q99920132,http://www.wikidata.org/entity/Q99920132,,,Sept-Îles,50.137776944,-66.614166111
COMMUNITY_Q31252649,E53_Place,Proulxville,COMMUNITY,village,Q31252649,http://www.wikidata.org/entity/Q31252649,,,Saint-Séverin,46.668888,-72.505
COMMUNITY_Q30226385,E53_Place,Sainte-Victoire,COMMUNITY,village,Q30226385,http://www.wikidata.org/entity/Q30226385,,,Sainte-Victoire-de-Sorel,45.948055,-73.088888
COMMUNITY_Q63378986,E53_Place,Saint-Adolphe-de-Dudswell,COMMUNITY,village,Q63378986,http://www.wikidata.org/entity/Q63378986,,,Dudswell,45.634444,-71.592499
