from,to
QC092999_1871,CD_QC_Pontiac_North_1871
QC091006_1871,CD_QC_Pontiac_South_1871
QC091007_1871,CD_QC_Pontiac_South_1871
QC147002_1871,CD_QC_Quebec_East_1871
QC147001_1871,CD_QC_Quebec_East_1871
QC145004_1871,CD_QC_Quebec_West_1871
QC145002_1871,CD_QC_Quebec_West_1871
QC145003_1871,CD_QC_Quebec_West_1871
QC145001_1871,CD_QC_Quebec_West_1871
QC144003_1871,CD_QC_Quebec_County_1871
QC144005_1871,CD_QC_Quebec_County_1871
QC144004_1871,CD_QC_Quebec_County_1871
QC144001_1871,CD_QC_Quebec_County_1871
QC144007_1871,CD_QC_Quebec_County_1871
QC144002_1871,CD_QC_Quebec_County_1871
QC144010_1871,CD_QC_Quebec_County_1871
QC144011_1871,CD_QC_Quebec_County_1871
QC168005_1871,CD_QC_Rimouski_East_1871
QC167005_1871,CD_QC_Rimouski_West_1871
QC167007_1871,CD_QC_Rimouski_West_1871
QC168002_1871,CD_QC_Rimouski_East_1871
QC167004_1871,CD_QC_Rimouski_West_1871
QC167009_1871,CD_QC_Rimouski_West_1871
QC167003_1871,CD_QC_Rimouski_West_1871
QC168001_1871,CD_QC_Rimouski_East_1871
QC167008_1871,CD_QC_Rimouski_West_1871
QC168004_1871,CD_QC_Rimouski_East_1871
QC168003_1871,CD_QC_Rimouski_East_1871
QC167001_1871,CD_QC_Rimouski_West_1871
QC168006_1871,CD_QC_Rimouski_East_1871
QC168999_1871,CD_QC_Rimouski_East_1871
QC167006_1871,CD_QC_Rimouski_West_1871
QC129001_1871,CD_QC_Saint_Maurice_South_1871
QC129004_1871,CD_QC_Saint_Maurice_South_1871
QC129006_1871,CD_QC_Saint_Maurice_South_1871
QC129007_1871,CD_QC_Saint_Maurice_South_1871
QC129005_1871,CD_QC_Saint_Maurice_South_1871
QC129008_1871,CD_QC_Saint_Maurice_South_1871
QC129003_1871,CD_QC_Saint_Maurice_South_1871
QC129002_1871,CD_QC_Saint_Maurice_South_1871
QC093009_1871,CD_QC_Ottawa_West_1871
QC093014_1871,CD_QC_Ottawa_West_1871
QC093015_1871,CD_QC_Ottawa_West_1871
QC093004_1871,CD_QC_Ottawa_West_1871
QC093010_1871,CD_QC_Ottawa_West_1871
QC093016_1871,CD_QC_Ottawa_West_1871
QC093007_1871,CD_QC_Ottawa_West_1871
QC093005_1871,CD_QC_Ottawa_West_1871
QC093006_1871,CD_QC_Ottawa_West_1871
QC093012_1871,CD_QC_Ottawa_West_1871
QC093003_1871,CD_QC_Ottawa_West_1871
QC105999_1871,CD_QC_Montreal_East_1871
QC170004_1871,CD_QC_Gaspé_West_1871
QC167002_1871,CD_QC_Rimouski_West_1871
QC168007_1871,CD_QC_Rimouski_East_1871
QC168008_1871,CD_QC_Rimouski_East_1871
QC168009_1871,CD_QC_Rimouski_East_1871
QC144006_1871,CD_QC_Quebec_County_1871
QC144999_1871,CD_QC_Quebec_County_1871
QC158999_1871,CD_QC_Beauce_East_1871
QC091003_1871,CD_QC_Pontiac_South_1871
QC147003_1871,CD_QC_Quebec_East_1871
QC144009_1871,CD_QC_Quebec_County_1871
QC158007_1871,CD_QC_Beauce_East_1871
QC160005_1871,CD_QC_Dorchester_East_1871
QC093001_1871,CD_QC_Ottawa_West_1871
QC095001_1871,CD_QC_Ottaoua_East_1871
QC095009_1871,CD_QC_Ottaoua_East_1871
QC147004_1871,CD_QC_Quebec_East_1871
QC133007_1871,CD_QC_Champlain_North_1871
QC133008_1871,CD_QC_Champlain_North_1871
QC130006_1871,CD_QC_Saint_Maurice_North_1871
QC133999_1871,CD_QC_Champlain_North_1871
QC130001_1871,CD_QC_Saint_Maurice_North_1871
QC130004_1871,CD_QC_Saint_Maurice_North_1871
QC130005_1871,CD_QC_Saint_Maurice_North_1871
QC130002_1871,CD_QC_Saint_Maurice_North_1871
QC130999_1871,CD_QC_Saint_Maurice_North_1871
QC133006_1871,CD_QC_Champlain_North_1871
QC133003_1871,CD_QC_Champlain_North_1871
QC172999_1871,CD_QC_Gaspé_South_1871
QC095999_1871,CD_QC_Ottaoua_East_1871
QC093999_1871,CD_QC_Ottawa_West_1871
QC144008_1871,CD_QC_Quebec_County_1871
QC167999_1871,CD_QC_Rimouski_West_1871
QC133005_1871,CD_QC_Champlain_North_1871
QC130003_1871,CD_QC_Saint_Maurice_North_1871
QC093017_1871,CD_QC_Ottawa_West_1871
QC093019_1871,CD_QC_Ottawa_West_1871
QC093013_1871,CD_QC_Ottawa_West_1871
QC092014_1871,CD_QC_Pontiac_North_1871
QC092015_1871,CD_QC_Pontiac_North_1871
QC092011_1871,CD_QC_Pontiac_North_1871
QC092008_1871,CD_QC_Pontiac_North_1871
QC092010_1871,CD_QC_Pontiac_North_1871
QC092009_1871,CD_QC_Pontiac_North_1871
QC092006_1871,CD_QC_Pontiac_North_1871
QC092001_1871,CD_QC_Pontiac_North_1871
QC091010_1871,CD_QC_Pontiac_South_1871
QC091013_1871,CD_QC_Pontiac_South_1871
QC092005_1871,CD_QC_Pontiac_North_1871
QC092002_1871,CD_QC_Pontiac_North_1871
QC092003_1871,CD_QC_Pontiac_North_1871
QC093018_1871,CD_QC_Ottawa_West_1871
QC091005_1871,CD_QC_Pontiac_South_1871
QC093011_1871,CD_QC_Ottawa_West_1871
QC093002_1871,CD_QC_Ottawa_West_1871
QC092012_1871,CD_QC_Pontiac_North_1871
QC092013_1871,CD_QC_Pontiac_North_1871
QC133009_1871,CD_QC_Champlain_North_1871
QC133004_1871,CD_QC_Champlain_North_1871
PE001001_1881,CD_PE_Prince_1881
PE001002_1881,CD_PE_Prince_1881
PE001003_1881,CD_PE_Prince_1881
PE001004_1881,CD_PE_Prince_1881
PE001005_1881,CD_PE_Prince_1881
PE001006_1881,CD_PE_Prince_1881
PE001007_1881,CD_PE_Prince_1881
PE001008_1881,CD_PE_Prince_1881
PE001009_1881,CD_PE_Prince_1881
PE001010_1881,CD_PE_Prince_1881
PE001011_1881,CD_PE_Prince_1881
PE001012_1881,CD_PE_Prince_1881
PE001013_1881,CD_PE_Prince_1881
PE001014_1881,CD_PE_Prince_1881
PE001015_1881,CD_PE_Prince_1881
PE001016_1881,CD_PE_Prince_1881
PE001017_1881,CD_PE_Prince_1881
PE001018_1881,CD_PE_Prince_1881
PE001019_1881,CD_PE_Prince_1881
PE001020_1881,CD_PE_Prince_1881
PE001021_1881,CD_PE_Prince_1881
PE001022_1881,CD_PE_Prince_1881
PE001023_1881,CD_PE_Prince_1881
PE001024_1881,CD_PE_Prince_1881
PE002001_1881,CD_PE_Queen's_1881
PE002002_1881,CD_PE_Queen's_1881
PE002003_1881,CD_PE_Queen's_1881
PE002004_1881,CD_PE_Queen's_1881
PE002005_1881,CD_PE_Queen's_1881
PE002006_1881,CD_PE_Queen's_1881
PE002007_1881,CD_PE_Queen's_1881
PE002008_1881,CD_PE_Queen's_1881
PE002009_1881,CD_PE_Queen's_1881
PE002010_1881,CD_PE_Queen's_1881
PE002011_1881,CD_PE_Queen's_1881
PE002012_1881,CD_PE_Queen's_1881
PE002013_1881,CD_PE_Queen's_1881
PE002014_1881,CD_PE_Queen's_1881
PE002015_1881,CD_PE_Queen's_1881
PE002016_1881,CD_PE_Queen's_1881
PE002017_1881,CD_PE_Queen's_1881
PE002018_1881,CD_PE_Queen's_1881
PE002019_1881,CD_PE_Queen's_1881
PE002020_1881,CD_PE_Queen's_1881
PE002021_1881,CD_PE_Queen's_1881
PE002022_1881,CD_PE_Queen's_1881
PE002023_1881,CD_PE_Queen's_1881
PE002024_1881,CD_PE_Queen's_1881
PE003001_1881,CD_PE_King's_1881
PE003002_1881,CD_PE_King's_1881
PE003003_1881,CD_PE_King's_1881
PE003004_1881,CD_PE_King's_1881
PE003005_1881,CD_PE_King's_1881
PE003006_1881,CD_PE_King's_1881
PE003007_1881,CD_PE_King's_1881
PE003008_1881,CD_PE_King's_1881
PE003009_1881,CD_PE_King's_1881
PE003010_1881,CD_PE_King's_1881
PE003011_1881,CD_PE_King's_1881
PE003012_1881,CD_PE_King's_1881
PE003013_1881,CD_PE_King's_1881
PE003014_1881,CD_PE_King's_1881
PE003015_1881,CD_PE_King's_1881
PE003016_1881,CD_PE_King's_1881
PE003017_1881,CD_PE_King's_1881
PE003018_1881,CD_PE_King's_1881
PE003019_1881,CD_PE_King's_1881
PE003020_1881,CD_PE_King's_1881
PE003021_1881,CD_PE_King's_1881
PE003022_1881,CD_PE_King's_1881
NS005001_1881,CD_NS_Victoria_1881
NS005002_1881,CD_NS_Victoria_1881
NS005003_1881,CD_NS_Victoria_1881
NS005004_1881,CD_NS_Victoria_1881
NS005005_1881,CD_NS_Victoria_1881
NS005006_1881,CD_NS_Victoria_1881
NS005007_1881,CD_NS_Victoria_1881
NS005008_1881,CD_NS_Victoria_1881
NS005009_1881,CD_NS_Victoria_1881
NS005010_1881,CD_NS_Victoria_1881
NS005011_1881,CD_NS_Victoria_1881
NS005012_1881,CD_NS_Victoria_1881
NS005013_1881,CD_NS_Victoria_1881
NS005014_1881,CD_NS_Victoria_1881
NS006001_1881,CD_NS_Cape_Breton_1881
NS006002_1881,CD_NS_Cape_Breton_1881
NS006003_1881,CD_NS_Cape_Breton_1881
NS006004_1881,CD_NS_Cape_Breton_1881
NS006005_1881,CD_NS_Cape_Breton_1881
NS006006_1881,CD_NS_Cape_Breton_1881
NS006007_1881,CD_NS_Cape_Breton_1881
NS006008_1881,CD_NS_Cape_Breton_1881
NS006009_1881,CD_NS_Cape_Breton_1881
NS006010_1881,CD_NS_Cape_Breton_1881
NS006011_1881,CD_NS_Cape_Breton_1881
NS006012_1881,CD_NS_Cape_Breton_1881
NS006013_1881,CD_NS_Cape_Breton_1881
NS006014_1881,CD_NS_Cape_Breton_1881
NS006015_1881,CD_NS_Cape_Breton_1881
NS006016_1881,CD_NS_Cape_Breton_1881
NS006017_1881,CD_NS_Cape_Breton_1881
NS006018_1881,CD_NS_Cape_Breton_1881
NS007001_1881,CD_NS_Richmond_1881
NS007002_1881,CD_NS_Richmond_1881
NS007003_1881,CD_NS_Richmond_1881
NS007004_1881,CD_NS_Richmond_1881
NS007005_1881,CD_NS_Richmond_1881
NS007006_1881,CD_NS_Richmond_1881
NS007007_1881,CD_NS_Richmond_1881
NS007008_1881,CD_NS_Richmond_1881
NS007009_1881,CD_NS_Richmond_1881
NS007010_1881,CD_NS_Richmond_1881
NS007011_1881,CD_NS_Richmond_1881
NS007012_1881,CD_NS_Richmond_1881
NS007013_1881,CD_NS_Richmond_1881
NS008001_1881,CD_NS_Guysborough_1881
NS008002_1881,CD_NS_Guysborough_1881
NS008003_1881,CD_NS_Guysborough_1881
NS008004_1881,CD_NS_Guysborough_1881
NS008005_1881,CD_NS_Guysborough_1881
NS008006_1881,CD_NS_Guysborough_1881
NS008007_1881,CD_NS_Guysborough_1881
NS008008_1881,CD_NS_Guysborough_1881
NS008009_1881,CD_NS_Guysborough_1881
NS008010_1881,CD_NS_Guysborough_1881
NS008011_1881,CD_NS_Guysborough_1881
NS008012_1881,CD_NS_Guysborough_1881
NS008013_1881,CD_NS_Guysborough_1881
NS008014_1881,CD_NS_Guysborough_1881
NS008015_1881,CD_NS_Guysborough_1881
NS008016_1881,CD_NS_Guysborough_1881
NS008017_1881,CD_NS_Guysborough_1881
NS008018_1881,CD_NS_Guysborough_1881
NS008019_1881,CD_NS_Guysborough_1881
NS009001_1881,CD_NS_Halifax_City_1881
NS009002_1881,CD_NS_Halifax_City_1881
NS009003_1881,CD_NS_Halifax_City_1881
NS009004_1881,CD_NS_Halifax_City_1881
NS009005_1881,CD_NS_Halifax_City_1881
NS009006_1881,CD_NS_Halifax_City_1881
NS009007_1881,CD_NS_Halifax_City_1881
NS009008_1881,CD_NS_Halifax_City_1881
NS010001_1881,CD_NS_Halifax_City_1881
NS010002_1881,CD_NS_Halifax_City_1881
NS010003_1881,CD_NS_Halifax_City_1881
NS010004_1881,CD_NS_Halifax_City_1881
NS010005_1881,CD_NS_Halifax_City_1881
NS010006_1881,CD_NS_Halifax_City_1881
NS010007_1881,CD_NS_Halifax_City_1881
NS010008_1881,CD_NS_Halifax_City_1881
NS010009_1881,CD_NS_Halifax_City_1881
NS010010_1881,CD_NS_Halifax_City_1881
NS010011_1881,CD_NS_Halifax_City_1881
NS010012_1881,CD_NS_Halifax_City_1881
NS010013_1881,CD_NS_Halifax_City_1881
NS010014_1881,CD_NS_Halifax_City_1881
NS010015_1881,CD_NS_Halifax_City_1881
NS010016_1881,CD_NS_Halifax_City_1881
NS010017_1881,CD_NS_Halifax_City_1881
NS010018_1881,CD_NS_Halifax_City_1881
NS010019_1881,CD_NS_Halifax_City_1881
NS010020_1881,CD_NS_Halifax_City_1881
NS010021_1881,CD_NS_Halifax_City_1881
NS010022_1881,CD_NS_Halifax_City_1881
NS010023_1881,CD_NS_Halifax_City_1881
NS010024_1881,CD_NS_Halifax_City_1881
NS010025_1881,CD_NS_Halifax_City_1881
NS010026_1881,CD_NS_Halifax_City_1881
NS010027_1881,CD_NS_Halifax_City_1881
NS010028_1881,CD_NS_Halifax_City_1881
NS010029_1881,CD_NS_Halifax_City_1881
NS010030_1881,CD_NS_Halifax_City_1881
NS010031_1881,CD_NS_Halifax_City_1881
NS011001_1881,CD_NS_Lunenburg_1881
NS011002_1881,CD_NS_Lunenburg_1881
NS011003_1881,CD_NS_Lunenburg_1881
NS011004_1881,CD_NS_Lunenburg_1881
NS011005_1881,CD_NS_Lunenburg_1881
NS011006_1881,CD_NS_Lunenburg_1881
NS011007_1881,CD_NS_Lunenburg_1881
NS011008_1881,CD_NS_Lunenburg_1881
NS011009_1881,CD_NS_Lunenburg_1881
NS011010_1881,CD_NS_Lunenburg_1881
NS011011_1881,CD_NS_Lunenburg_1881
NS011012_1881,CD_NS_Lunenburg_1881
NS011013_1881,CD_NS_Lunenburg_1881
NS012001_1881,CD_NS_Queens_1881
NS012002_1881,CD_NS_Queens_1881
NS012003_1881,CD_NS_Queens_1881
NS012004_1881,CD_NS_Queens_1881
NS012005_1881,CD_NS_Queens_1881
NS012006_1881,CD_NS_Queens_1881
NS012007_1881,CD_NS_Queens_1881
NS012008_1881,CD_NS_Queens_1881
NS012009_1881,CD_NS_Queens_1881
NS012010_1881,CD_NS_Queens_1881
NS012011_1881,CD_NS_Queens_1881
NS012012_1881,CD_NS_Queens_1881
NS012013_1881,CD_NS_Queens_1881
NS013001_1881,CD_NS_Shelburne_1881
NS013002_1881,CD_NS_Shelburne_1881
NS013003_1881,CD_NS_Shelburne_1881
NS013004_1881,CD_NS_Shelburne_1881
NS013005_1881,CD_NS_Shelburne_1881
NS013006_1881,CD_NS_Shelburne_1881
NS013007_1881,CD_NS_Shelburne_1881
NS013008_1881,CD_NS_Shelburne_1881
NS013009_1881,CD_NS_Shelburne_1881
NS013010_1881,CD_NS_Shelburne_1881
NS013011_1881,CD_NS_Shelburne_1881
NS014001_1881,CD_NS_Yarmouth_1881
NS014002_1881,CD_NS_Yarmouth_1881
NS014003_1881,CD_NS_Yarmouth_1881
NS014004_1881,CD_NS_Yarmouth_1881
NS014005_1881,CD_NS_Yarmouth_1881
NS014006_1881,CD_NS_Yarmouth_1881
NS014007_1881,CD_NS_Yarmouth_1881
NS014008_1881,CD_NS_Yarmouth_1881
NS014009_1881,CD_NS_Yarmouth_1881
NS014010_1881,CD_NS_Yarmouth_1881
NS015001_1881,CD_NS_Digby_1881
NS015002_1881,CD_NS_Digby_1881
NS015003_1881,CD_NS_Digby_1881
NS015004_1881,CD_NS_Digby_1881
NS015005_1881,CD_NS_Digby_1881
NS015006_1881,CD_NS_Digby_1881
NS015007_1881,CD_NS_Digby_1881
NS015008_1881,CD_NS_Digby_1881
NS015009_1881,CD_NS_Digby_1881
NS015010_1881,CD_NS_Digby_1881
NS015011_1881,CD_NS_Digby_1881
NS015012_1881,CD_NS_Digby_1881
NS015013_1881,CD_NS_Digby_1881
NS015014_1881,CD_NS_Digby_1881
NS015015_1881,CD_NS_Digby_1881
NS015016_1881,CD_NS_Digby_1881
NS016001_1881,CD_NS_Annapolis_1881
NS016002_1881,CD_NS_Annapolis_1881
NS016003_1881,CD_NS_Annapolis_1881
NS016004_1881,CD_NS_Annapolis_1881
NS016005_1881,CD_NS_Annapolis_1881
NS016006_1881,CD_NS_Annapolis_1881
NS016007_1881,CD_NS_Annapolis_1881
NS016008_1881,CD_NS_Annapolis_1881
NS016009_1881,CD_NS_Annapolis_1881
NS016010_1881,CD_NS_Annapolis_1881
NS016011_1881,CD_NS_Annapolis_1881
NS016012_1881,CD_NS_Annapolis_1881
NS016013_1881,CD_NS_Annapolis_1881
NS016014_1881,CD_NS_Annapolis_1881
NS016015_1881,CD_NS_Annapolis_1881
NS017001_1881,CD_NS_Kings_1881
NS017002_1881,CD_NS_Kings_1881
NS017003_1881,CD_NS_Kings_1881
NS017004_1881,CD_NS_Kings_1881
NS017005_1881,CD_NS_Kings_1881
NS017006_1881,CD_NS_Kings_1881
NS017007_1881,CD_NS_Kings_1881
NS017008_1881,CD_NS_Kings_1881
NS017009_1881,CD_NS_Kings_1881
NS017010_1881,CD_NS_Kings_1881
NS017011_1881,CD_NS_Kings_1881
NS017012_1881,CD_NS_Kings_1881
NS017013_1881,CD_NS_Kings_1881
NS017014_1881,CD_NS_Kings_1881
NS018001_1881,CD_NS_Hants_1881
NS018002_1881,CD_NS_Hants_1881
NS018003_1881,CD_NS_Hants_1881
NS018004_1881,CD_NS_Hants_1881
NS018005_1881,CD_NS_Hants_1881
NS018006_1881,CD_NS_Hants_1881
NS018007_1881,CD_NS_Hants_1881
NS018008_1881,CD_NS_Hants_1881
NS018009_1881,CD_NS_Hants_1881
NS018010_1881,CD_NS_Hants_1881
NS018011_1881,CD_NS_Hants_1881
NS018012_1881,CD_NS_Hants_1881
NS018013_1881,CD_NS_Hants_1881
NS018014_1881,CD_NS_Hants_1881
NS018015_1881,CD_NS_Hants_1881
NS018016_1881,CD_NS_Hants_1881
NS019001_1881,CD_NS_Colchester_1881
NS019002_1881,CD_NS_Colchester_1881
NS019003_1881,CD_NS_Colchester_1881
NS019004_1881,CD_NS_Colchester_1881
NS019005_1881,CD_NS_Colchester_1881
NS019006_1881,CD_NS_Colchester_1881
NS019007_1881,CD_NS_Colchester_1881
NS019008_1881,CD_NS_Colchester_1881
NS019009_1881,CD_NS_Colchester_1881
NS019010_1881,CD_NS_Colchester_1881
NS019011_1881,CD_NS_Colchester_1881
NS019012_1881,CD_NS_Colchester_1881
NS019013_1881,CD_NS_Colchester_1881
NS019014_1881,CD_NS_Colchester_1881
NS019015_1881,CD_NS_Colchester_1881
NS019016_1881,CD_NS_Colchester_1881
NS019017_1881,CD_NS_Colchester_1881
NS019018_1881,CD_NS_Colchester_1881
NS019019_1881,CD_NS_Colchester_1881
NS020001_1881,CD_NS_Pictou_1881
NS020002_1881,CD_NS_Pictou_1881
NS020003_1881,CD_NS_Pictou_1881
NS020004_1881,CD_NS_Pictou_1881
NS020005_1881,CD_NS_Pictou_1881
NS020006_1881,CD_NS_Pictou_1881
NS020007_1881,CD_NS_Pictou_1881
NS020008_1881,CD_NS_Pictou_1881
NS020009_1881,CD_NS_Pictou_1881
NS020010_1881,CD_NS_Pictou_1881
NS020011_1881,CD_NS_Pictou_1881
NS020012_1881,CD_NS_Pictou_1881
NS020013_1881,CD_NS_Pictou_1881
NS020014_1881,CD_NS_Pictou_1881
NS020015_1881,CD_NS_Pictou_1881
NS020016_1881,CD_NS_Pictou_1881
NS020017_1881,CD_NS_Pictou_1881
NS020018_1881,CD_NS_Pictou_1881
NS020019_1881,CD_NS_Pictou_1881
NS020020_1881,CD_NS_Pictou_1881
NS020021_1881,CD_NS_Pictou_1881
NS020022_1881,CD_NS_Pictou_1881
NS020023_1881,CD_NS_Pictou_1881
NS020024_1881,CD_NS_Pictou_1881
NS020025_1881,CD_NS_Pictou_1881
NS020026_1881,CD_NS_Pictou_1881
NS021001_1881,CD_NS_Antigonish_1881
NS021002_1881,CD_NS_Antigonish_1881
NS021003_1881,CD_NS_Antigonish_1881
NS021004_1881,CD_NS_Antigonish_1881
NS021005_1881,CD_NS_Antigonish_1881
NS021006_1881,CD_NS_Antigonish_1881
NS021007_1881,CD_NS_Antigonish_1881
NS021008_1881,CD_NS_Antigonish_1881
NS021009_1881,CD_NS_Antigonish_1881
NS021010_1881,CD_NS_Antigonish_1881
NS021011_1881,CD_NS_Antigonish_1881
NS022001_1881,CD_NS_Cumberland_1881
NS022002_1881,CD_NS_Cumberland_1881
NS022003_1881,CD_NS_Cumberland_1881
NS022004_1881,CD_NS_Cumberland_1881
NS022005_1881,CD_NS_Cumberland_1881
NS022006_1881,CD_NS_Cumberland_1881
NS022007_1881,CD_NS_Cumberland_1881
NS022008_1881,CD_NS_Cumberland_1881
NS022009_1881,CD_NS_Cumberland_1881
NS022010_1881,CD_NS_Cumberland_1881
NS022011_1881,CD_NS_Cumberland_1881
NS022012_1881,CD_NS_Cumberland_1881
NS022013_1881,CD_NS_Cumberland_1881
NB023001_1881,CD_NB_Albert_1881
NB023002_1881,CD_NB_Albert_1881
NB023003_1881,CD_NB_Albert_1881
NB023004_1881,CD_NB_Albert_1881
NB023005_1881,CD_NB_Albert_1881
NB023006_1881,CD_NB_Albert_1881
NB024001_1881,CD_NB_St._John_City_1881
NB024002_1881,CD_NB_St._John_City_1881
NB024003_1881,CD_NB_St._John_City_1881
NB024004_1881,CD_NB_St._John_City_1881
NB024005_1881,CD_NB_St._John_City_1881
NB024006_1881,CD_NB_St._John_City_1881
NB024007_1881,CD_NB_St._John_City_1881
NB024008_1881,CD_NB_St._John_City_1881
NB024009_1881,CD_NB_St._John_City_1881
NB026001_1881,CD_NB_Charlotte_1881
NB026002_1881,CD_NB_Charlotte_1881
NB026003_1881,CD_NB_Charlotte_1881
NB026004_1881,CD_NB_Charlotte_1881
NB026005_1881,CD_NB_Charlotte_1881
NB026006_1881,CD_NB_Charlotte_1881
NB026007_1881,CD_NB_Charlotte_1881
NB026008_1881,CD_NB_Charlotte_1881
NB026009_1881,CD_NB_Charlotte_1881
NB026010_1881,CD_NB_Charlotte_1881
NB026011_1881,CD_NB_Charlotte_1881
NB026012_1881,CD_NB_Charlotte_1881
NB026013_1881,CD_NB_Charlotte_1881
NB026014_1881,CD_NB_Charlotte_1881
NB026015_1881,CD_NB_Charlotte_1881
NB026016_1881,CD_NB_Charlotte_1881
NB026017_1881,CD_NB_Charlotte_1881
NB026018_1881,CD_NB_Charlotte_1881
NB027001_1881,CD_NB_King's_1881
NB027002_1881,CD_NB_King's_1881
NB027003_1881,CD_NB_King's_1881
NB027004_1881,CD_NB_King's_1881
NB027005_1881,CD_NB_King's_1881
NB027006_1881,CD_NB_King's_1881
NB027007_1881,CD_NB_King's_1881
NB027008_1881,CD_NB_King's_1881
NB027009_1881,CD_NB_King's_1881
NB027010_1881,CD_NB_King's_1881
NB027011_1881,CD_NB_King's_1881
NB027012_1881,CD_NB_King's_1881
NB027013_1881,CD_NB_King's_1881
NB027014_1881,CD_NB_King's_1881
NB027015_1881,CD_NB_King's_1881
NB028001_1881,CD_NB_Queen's_1881
NB028002_1881,CD_NB_Queen's_1881
NB028003_1881,CD_NB_Queen's_1881
NB028004_1881,CD_NB_Queen's_1881
NB028005_1881,CD_NB_Queen's_1881
NB028006_1881,CD_NB_Queen's_1881
NB028007_1881,CD_NB_Queen's_1881
NB028008_1881,CD_NB_Queen's_1881
NB028009_1881,CD_NB_Queen's_1881
NB028010_1881,CD_NB_Queen's_1881
NB029001_1881,CD_NB_Sunbury_1881
NB029002_1881,CD_NB_Sunbury_1881
NB029003_1881,CD_NB_Sunbury_1881
NB029004_1881,CD_NB_Sunbury_1881
NB029005_1881,CD_NB_Sunbury_1881
NB029006_1881,CD_NB_Sunbury_1881
NB029007_1881,CD_NB_Sunbury_1881
NB030001_1881,CD_NB_York_1881
NB030002_1881,CD_NB_York_1881
NB030003_1881,CD_NB_York_1881
NB030004_1881,CD_NB_York_1881
NB030005_1881,CD_NB_York_1881
NB030006_1881,CD_NB_York_1881
NB030007_1881,CD_NB_York_1881
NB030008_1881,CD_NB_York_1881
NB030009_1881,CD_NB_York_1881
NB030010_1881,CD_NB_York_1881
NB030011_1881,CD_NB_York_1881
NB030012_1881,CD_NB_York_1881
NB030013_1881,CD_NB_York_1881
NB030014_1881,CD_NB_York_1881
NB030015_1881,CD_NB_York_1881
NB030016_1881,CD_NB_York_1881
NB030017_1881,CD_NB_York_1881
NB030018_1881,CD_NB_York_1881
NB031001_1881,CD_NB_Carleton_1881
NB031002_1881,CD_NB_Carleton_1881
NB031003_1881,CD_NB_Carleton_1881
NB031004_1881,CD_NB_Carleton_1881
NB031005_1881,CD_NB_Carleton_1881
NB031006_1881,CD_NB_Carleton_1881
NB031007_1881,CD_NB_Carleton_1881
NB031008_1881,CD_NB_Carleton_1881
NB031009_1881,CD_NB_Carleton_1881
NB031010_1881,CD_NB_Carleton_1881
NB031011_1881,CD_NB_Carleton_1881
NB031012_1881,CD_NB_Carleton_1881
NB032001_1881,CD_NB_Victoria_1881
NB032002_1881,CD_NB_Victoria_1881
NB032003_1881,CD_NB_Victoria_1881
NB032004_1881,CD_NB_Victoria_1881
NB032005_1881,CD_NB_Victoria_1881
NB032006_1881,CD_NB_Victoria_1881
NB032007_1881,CD_NB_Victoria_1881
NB032008_1881,CD_NB_Victoria_1881
NB032009_1881,CD_NB_Victoria_1881
NB032010_1881,CD_NB_Victoria_1881
NB032011_1881,CD_NB_Victoria_1881
NB032012_1881,CD_NB_Victoria_1881
NB032013_1881,CD_NB_Victoria_1881
NB033001_1881,CD_NB_Westmorland_1881
NB033002_1881,CD_NB_Westmorland_1881
NB033003_1881,CD_NB_Westmorland_1881
NB033004_1881,CD_NB_Westmorland_1881
NB033005_1881,CD_NB_Westmorland_1881
NB033006_1881,CD_NB_Westmorland_1881
NB033007_1881,CD_NB_Westmorland_1881
NB033008_1881,CD_NB_Westmorland_1881
NB034001_1881,CD_NB_Kent_1881
NB034002_1881,CD_NB_Kent_1881
NB034003_1881,CD_NB_Kent_1881
NB034004_1881,CD_NB_Kent_1881
NB034005_1881,CD_NB_Kent_1881
NB034006_1881,CD_NB_Kent_1881
NB034007_1881,CD_NB_Kent_1881
NB034008_1881,CD_NB_Kent_1881
NB034009_1881,CD_NB_Kent_1881
NB035001_1881,CD_NB_Northumberland_1881
NB035002_1881,CD_NB_Northumberland_1881
NB035003_1881,CD_NB_Northumberland_1881
NB035004_1881,CD_NB_Northumberland_1881
NB035005_1881,CD_NB_Northumberland_1881
NB035006_1881,CD_NB_Northumberland_1881
NB035007_1881,CD_NB_Northumberland_1881
NB035008_1881,CD_NB_Northumberland_1881
NB035009_1881,CD_NB_Northumberland_1881
NB035010_1881,CD_NB_Northumberland_1881
NB035011_1881,CD_NB_Northumberland_1881
NB035012_1881,CD_NB_Northumberland_1881
NB036001_1881,CD_NB_Gloucester_1881
NB036002_1881,CD_NB_Gloucester_1881
NB036003_1881,CD_NB_Gloucester_1881
NB036004_1881,CD_NB_Gloucester_1881
NB036005_1881,CD_NB_Gloucester_1881
NB036006_1881,CD_NB_Gloucester_1881
NB036007_1881,CD_NB_Gloucester_1881
NB037001_1881,CD_NB_Restigouche_1881
NB037002_1881,CD_NB_Restigouche_1881
NB037003_1881,CD_NB_Restigouche_1881
NB037004_1881,CD_NB_Restigouche_1881
NB037005_1881,CD_NB_Restigouche_1881
QC038001_1881,CD_QC_Bonaventure_1881
QC038002_1881,CD_QC_Bonaventure_1881
QC038003_1881,CD_QC_Bonaventure_1881
QC038004_1881,CD_QC_Bonaventure_1881
QC038005_1881,CD_QC_Bonaventure_1881
